Customer_ID,gender,Partner,Dependents,Senior_Citizen,Call_Duration,Data_Usage,Plan_Type,Plan_Level,Monthly_Bill_Amount,Tenure_Months,Multiple_Lines,Tech_Support,Churn
NSat8106,Female,No,No,0,208,4.9,Prepaid,Premium,126,42,Yes,Yes,0
NSat8107,Male,No,No,0,226,1.29,Prepaid,Premium,126,52,Yes,Yes,0
NSat8108,Male,No,No,0,60,3.6,Postpaid,Basic,84,50,No,No,1
NSat8109,Male,No,No,0,229,9.33,Postpaid,Basic,277,29,No,No,1
NSat8110,Female,No,No,0,119,7.57,Prepaid,Premium,126,26,Yes,Yes,0
NSat8111,Female,Yes,No,0,192,3.12,Postpaid,Basic,185,39,No,No,1
NSat8112,Female,No,No,0,155,1.52,Postpaid,Basic,92,32,Yes,No,1
NSat8113,Female,Yes,Yes,1,421,4.32,Prepaid,Premium,126,40,Yes,Yes,0
NSat8114,Male,No,No,0,275,3.16,Postpaid,Basic,92,46,Yes,No,1
NSat8115,Male,No,No,0,187,3.96,Prepaid,Premium,126,40,Yes,Yes,0
NSat8116,Female,Yes,Yes,0,365,6.51,Prepaid,Premium,126,19,Yes,Yes,0
NSat8117,Female,No,No,0,50,2.99,Postpaid,Basic,100,4,Yes,Yes,1
NSat8118,Male,No,No,0,366,1.52,Prepaid,Premium,126,47,Yes,Yes,0
NSat8119,Male,No,No,0,51,3.39,Postpaid,Basic,100,24,Yes,Yes,1
NSat8120,Female,No,No,0,67,2.89,Postpaid,Premium,89.65,14,Yes,Yes,0
NSat8121,Male,No,No,0,378,1.79,Postpaid,Premium,270.75,11,Yes,Yes,0
NSat8122,Female,Yes,Yes,0,144,9.59,Prepaid,Premium,126,18,Yes,Yes,0
NSat8123,Female,No,No,0,132,1.86,Postpaid,Basic,124,28,No,No,1
NSat8124,Male,No,No,0,193,9.52,Postpaid,Basic,100,54,Yes,Yes,1
NSat8125,Female,Yes,Yes,0,198,9.08,Postpaid,Premium,199.2,5,Yes,Yes,0
NSat8126,Male,Yes,No,0,352,2.13,Postpaid,Premium,256.85,30,Yes,Yes,0
NSat8127,Male,No,No,1,76,3.85,Postpaid,Basic,99,26,No,No,1
NSat8128,Female,Yes,No,0,246,4.58,Prepaid,Premium,126,40,Yes,Yes,0
NSat8129,Female,Yes,No,0,283,9.35,Postpaid,Premium,251.55,14,Yes,Yes,0
NSat8130,Male,Yes,No,0,448,7,Postpaid,Premium,338.8,3,Yes,Yes,0
NSat8131,Female,No,No,0,274,5.83,Postpaid,Basic,88,26,No,Yes,1
NSat8132,Female,No,No,1,261,6.61,Prepaid,Premium,126,18,Yes,Yes,0
NSat8133,Female,No,No,0,437,9.82,Postpaid,Premium,346.3,1,Yes,Yes,0
NSat8134,Male,No,No,0,476,8.65,Prepaid,Premium,126,60,Yes,Yes,0
NSat8135,Male,No,No,1,161,2.23,Postpaid,Basic,151,42,No,No,1
NSat8136,Male,Yes,Yes,0,104,2.37,Postpaid,Premium,109.25,24,Yes,Yes,0
NSat8137,Female,Yes,Yes,0,69,9.04,Postpaid,Basic,146,3,No,No,1
NSat8138,Female,No,No,0,457,5.91,Postpaid,Premium,338.75,34,Yes,Yes,0
NSat8139,Male,Yes,No,1,218,3.4,Prepaid,Premium,126,51,Yes,Yes,0
NSat8140,Male,No,Yes,0,61,7.24,Prepaid,Premium,126,58,Yes,Yes,0
NSat8141,Female,No,No,0,230,1.02,Postpaid,Basic,194,54,No,No,1
NSat8142,Male,Yes,No,1,54,1.05,Postpaid,Basic,92,4,Yes,No,1
NSat8143,Female,Yes,No,0,53,5.1,Postpaid,Basic,92,56,Yes,No,1
NSat8144,Male,Yes,Yes,0,313,2.68,Postpaid,Premium,236.2,34,Yes,Yes,0
NSat8145,Male,Yes,No,1,54,3.71,Prepaid,Premium,126,42,Yes,Yes,0
NSat8146,Female,Yes,Yes,0,23,2.05,Postpaid,Basic,88,45,No,Yes,1
NSat8147,Female,No,No,0,260,3.63,Postpaid,Basic,244,48,No,No,1
NSat8148,Female,Yes,No,1,194,1.43,Postpaid,Basic,170,11,No,No,1
NSat8149,Female,No,No,0,62,7.58,Prepaid,Premium,126,55,Yes,Yes,0
NSat8150,Female,No,No,0,234,1.48,Postpaid,Basic,202,38,No,No,1
NSat8151,Male,No,No,0,153,6.2,Postpaid,Basic,184,47,No,No,1
NSat8152,Female,No,No,0,142,1.19,Postpaid,Premium,126.15,15,Yes,Yes,0
NSat8153,Female,No,No,0,109,1.47,Postpaid,Basic,102,16,No,No,1
NSat8154,Male,Yes,Yes,0,71,2.83,Postpaid,Basic,85,15,No,No,1
NSat8155,Female,Yes,Yes,0,290,2.1,Postpaid,Basic,100,19,Yes,Yes,1
NSat8156,Male,Yes,No,0,332,9.44,Postpaid,Basic,360,18,No,No,1
NSat8157,Female,No,No,1,143,7.92,Prepaid,Premium,126,8,Yes,Yes,0
NSat8158,Male,No,No,0,99,1.84,Postpaid,Basic,98,54,No,No,1
NSat8159,Male,No,No,0,376,3.26,Postpaid,Basic,333,13,No,No,1
NSat8160,Female,No,Yes,0,367,1.51,Postpaid,Premium,262.75,9,Yes,Yes,0
NSat8161,Female,No,No,0,202,7.41,Postpaid,Basic,100,60,Yes,Yes,1
NSat8162,Male,No,No,0,55,5.88,Postpaid,Premium,97.4,16,Yes,Yes,0
NSat8163,Female,Yes,No,1,287,1.77,Postpaid,Basic,247,27,No,No,1
NSat8164,Female,Yes,No,0,78,1.42,Postpaid,Basic,92,28,Yes,No,1
NSat8165,Male,Yes,No,1,326,3.03,Postpaid,Basic,100,53,Yes,Yes,1
NSat8166,Male,No,No,1,396,4.16,Prepaid,Premium,126,2,Yes,Yes,0
NSat8167,Female,Yes,Yes,0,450,2.62,Prepaid,Premium,126,52,Yes,Yes,0
NSat8168,Male,Yes,Yes,0,71,8.11,Postpaid,Premium,118.15,53,Yes,Yes,0
NSat8169,Male,No,No,0,13,4.45,Postpaid,Basic,55,11,No,No,1
NSat8170,Female,No,No,0,180,7.9,Prepaid,Premium,126,34,Yes,Yes,0
NSat8171,Female,No,No,0,62,2.96,Postpaid,Premium,87,20,Yes,Yes,0
NSat8172,Female,Yes,Yes,1,84,8.95,Postpaid,Basic,92,25,Yes,No,1
NSat8173,Male,Yes,No,0,60,4.34,Prepaid,Premium,126,9,Yes,Yes,0
NSat8174,Male,No,No,1,88,5.88,Postpaid,Basic,92,45,Yes,No,1
NSat8175,Male,No,No,0,179,7.39,Postpaid,Basic,217,40,No,No,1
NSat8176,Male,Yes,Yes,0,224,9.53,Prepaid,Premium,126,24,Yes,Yes,0
NSat8177,Male,No,No,0,315,5.02,Postpaid,Basic,92,1,Yes,No,1
NSat8178,Male,No,No,0,205,5.55,Postpaid,Premium,185.75,54,Yes,Yes,0
NSat8179,Female,Yes,No,1,186,2.92,Postpaid,Basic,178,39,No,No,1
NSat8180,Female,No,No,1,415,2.25,Prepaid,Premium,126,3,Yes,Yes,0
NSat8181,Female,No,No,1,414,3.31,Prepaid,Premium,126,32,Yes,Yes,0
NSat8182,Male,Yes,Yes,0,219,5.79,Postpaid,Premium,195.35,29,Yes,Yes,0
NSat8183,Male,Yes,Yes,0,86,3.73,Postpaid,Basic,100,44,Yes,Yes,1
NSat8184,Male,Yes,Yes,0,121,2,Postpaid,Basic,88,44,No,Yes,1
NSat8185,Male,No,No,0,224,7.23,Prepaid,Premium,126,39,Yes,Yes,0
NSat8186,Male,Yes,No,0,147,9.98,Postpaid,Premium,173.1,57,Yes,Yes,0
NSat8187,Male,Yes,No,0,83,6.25,Postpaid,Basic,100,24,Yes,Yes,1
NSat8188,Male,Yes,Yes,0,318,8.96,Postpaid,Basic,344,53,No,No,1
NSat8189,Male,No,No,0,337,1.83,Postpaid,Basic,288,3,No,No,1
NSat8190,Male,Yes,Yes,0,72,2.32,Postpaid,Basic,100,21,Yes,Yes,1
NSat8191,Male,No,No,0,349,2.45,Postpaid,Basic,304,7,No,No,1
NSat8192,Female,No,No,1,54,8.42,Prepaid,Premium,126,18,Yes,Yes,0
NSat8193,Female,No,No,1,26,3.61,Postpaid,Basic,57,55,No,No,1
NSat8194,Female,No,Yes,0,357,1.78,Postpaid,Basic,92,41,Yes,No,1
NSat8195,Female,Yes,Yes,0,412,8.61,Postpaid,Premium,325.25,32,Yes,Yes,0
NSat8196,Male,No,No,0,402,2.89,Postpaid,Premium,290.65,22,Yes,Yes,0
NSat8197,Male,No,No,0,182,6.8,Postpaid,Premium,178.2,20,Yes,Yes,0
NSat8198,Male,No,No,0,210,9.96,Postpaid,Premium,210.8,31,Yes,Yes,0
NSat8199,Male,Yes,Yes,0,66,1.46,Postpaid,Basic,92,21,Yes,No,1
NSat8200,Male,No,No,1,348,2.68,Postpaid,Basic,305,38,No,No,1
NSat8201,Female,Yes,Yes,0,316,4.04,Postpaid,Premium,244.8,23,Yes,Yes,0
NSat8202,Female,No,No,1,127,9.96,Postpaid,Premium,161,25,Yes,Yes,0
NSat8203,Male,Yes,Yes,0,384,7.38,Postpaid,Basic,100,48,Yes,Yes,1
NSat8204,Female,Yes,Yes,0,453,3.76,Postpaid,Premium,325.6,59,Yes,Yes,0
NSat8205,Male,No,No,0,392,4.12,Postpaid,Basic,355,50,No,No,1
NSat8206,Male,Yes,No,0,289,6.09,Postpaid,Premium,238.85,8,Yes,Yes,0
NSat8207,Male,Yes,No,0,387,6.35,Prepaid,Premium,126,49,Yes,Yes,0
NSat8208,Male,No,No,1,133,7.28,Postpaid,Basic,179,58,No,No,1
NSat8209,Male,Yes,No,0,321,9.24,Postpaid,Basic,100,11,Yes,Yes,1
NSat8210,Male,No,No,0,85,7.93,Postpaid,Basic,147,26,No,No,1
NSat8211,Female,No,Yes,0,305,9.83,Postpaid,Basic,88,18,No,Yes,1
NSat8212,Female,Yes,Yes,0,116,4.41,Prepaid,Premium,126,59,Yes,Yes,0
NSat8213,Male,No,No,0,95,6.94,Postpaid,Basic,145,24,No,No,1
NSat8214,Female,Yes,Yes,0,81,3.8,Postpaid,Basic,103,46,No,No,1
NSat8215,Male,No,No,0,254,3.32,Prepaid,Premium,126,7,Yes,Yes,0
NSat8216,Female,No,No,1,314,3.07,Postpaid,Premium,238.75,60,Yes,Yes,0
NSat8217,Male,Yes,Yes,0,485,6.43,Postpaid,Premium,358.15,47,Yes,Yes,0
NSat8218,Male,Yes,Yes,0,213,2.15,Postpaid,Basic,192,11,No,No,1
NSat8219,Female,Yes,Yes,0,400,1.68,Prepaid,Premium,126,48,Yes,Yes,0
NSat8220,Female,No,No,1,237,5.05,Postpaid,Premium,202.45,10,Yes,Yes,0
NSat8221,Male,Yes,Yes,0,154,3.29,Prepaid,Premium,126,59,Yes,Yes,0
NSat8222,Male,No,No,0,110,9.43,Postpaid,Basic,182,52,No,No,1
NSat8223,Male,No,No,0,331,9.59,Postpaid,Premium,281.55,42,Yes,Yes,0
NSat8224,Female,Yes,Yes,0,105,2.83,Postpaid,Basic,112,18,No,No,1
NSat8225,Male,Yes,Yes,0,271,7.4,Postpaid,Basic,100,48,Yes,Yes,1
NSat8226,Male,Yes,Yes,0,56,2.8,Postpaid,Premium,82.6,55,Yes,Yes,0
NSat8227,Male,No,No,0,62,8.37,Postpaid,Basic,92,16,Yes,No,1
NSat8228,Male,No,No,0,235,6.8,Prepaid,Premium,126,5,Yes,Yes,0
NSat8229,Male,No,Yes,0,120,5.23,Postpaid,Basic,100,38,Yes,Yes,1
NSat8230,Male,Yes,No,0,201,1.31,Prepaid,Premium,126,1,Yes,Yes,0
NSat8231,Female,Yes,Yes,0,75,4.57,Postpaid,Basic,106,36,No,No,1
NSat8232,Female,Yes,No,1,321,6.98,Prepaid,Premium,126,25,Yes,Yes,0
NSat8233,Female,No,No,0,449,1.08,Prepaid,Premium,126,1,Yes,Yes,0
NSat8234,Male,No,No,0,272,8.72,Postpaid,Premium,241.8,22,Yes,Yes,0
NSat8235,Male,No,No,0,161,9.95,Postpaid,Premium,181.35,5,Yes,Yes,0
NSat8236,Male,Yes,Yes,1,100,7.92,Postpaid,Basic,159,17,No,No,1
NSat8237,Male,Yes,No,1,303,7.26,Postpaid,Premium,253.1,43,Yes,Yes,0
NSat8238,Male,No,No,0,113,5.2,Postpaid,Basic,142,5,No,No,1
NSat8239,Male,Yes,No,1,367,5.12,Postpaid,Basic,92,4,Yes,No,1
NSat8240,Male,Yes,No,0,176,4.56,Prepaid,Premium,126,38,Yes,Yes,0
NSat8241,Male,No,Yes,0,248,3.39,Postpaid,Basic,92,40,Yes,No,1
NSat8242,Male,No,No,0,303,5.02,Postpaid,Basic,293,56,No,No,1
NSat8243,Female,Yes,Yes,0,175,1.62,Prepaid,Premium,126,11,Yes,Yes,0
NSat8244,Female,Yes,Yes,0,281,8.89,Postpaid,Basic,92,33,Yes,No,1
NSat8245,Male,Yes,No,1,340,1.47,Postpaid,Basic,92,23,Yes,No,1
NSat8246,Female,Yes,No,0,160,7.79,Postpaid,Basic,100,20,Yes,Yes,1
NSat8247,Male,No,No,0,13,5.51,Postpaid,Basic,66,40,No,No,1
NSat8248,Male,No,No,0,314,9.73,Postpaid,Basic,92,45,Yes,No,1
NSat8249,Female,Yes,No,0,106,8.29,Postpaid,Basic,88,47,No,Yes,1
NSat8250,Male,No,No,0,13,9.96,Postpaid,Basic,92,7,Yes,No,1
NSat8251,Female,Yes,No,0,366,9.38,Postpaid,Premium,301.5,22,Yes,Yes,0
NSat8252,Female,Yes,Yes,0,202,5.73,Postpaid,Premium,184.85,57,Yes,Yes,0
NSat8253,Male,Yes,Yes,0,408,6.85,Prepaid,Premium,126,8,Yes,Yes,0
NSat8254,Female,No,No,0,385,3.9,Postpaid,Basic,347,8,No,No,1
NSat8255,Female,Yes,No,0,68,1.41,Postpaid,Basic,88,49,No,Yes,1
NSat8256,Male,Yes,No,1,53,6.14,Prepaid,Premium,126,17,Yes,Yes,0
NSat8257,Female,No,No,0,265,5.58,Postpaid,Basic,268,7,No,No,1
NSat8258,Female,No,No,1,31,5.15,Postpaid,Basic,76,45,No,No,1
NSat8259,Female,Yes,No,0,132,9.43,Postpaid,Basic,200,24,No,No,1
NSat8260,Male,Yes,Yes,0,28,4.96,Postpaid,Basic,88,23,No,Yes,1
NSat8261,Female,No,No,0,456,3.23,Postpaid,Premium,324.75,27,Yes,Yes,0
NSat8262,Male,Yes,Yes,0,81,8.89,Postpaid,Basic,154,57,No,No,1
NSat8263,Female,No,No,0,82,4.91,Postpaid,Basic,92,1,Yes,No,1
NSat8264,Female,No,No,0,234,8.8,Postpaid,Basic,88,41,No,Yes,1
NSat8265,Male,No,No,0,370,8.13,Postpaid,Premium,297.65,37,Yes,Yes,0
NSat8266,Female,No,No,0,361,2.28,Postpaid,Premium,263,47,Yes,Yes,0
NSat8267,Male,No,No,1,166,9.64,Prepaid,Premium,126,7,Yes,Yes,0
NSat8268,Female,No,No,0,232,9.46,Prepaid,Premium,126,45,Yes,Yes,0
NSat8269,Female,No,No,0,209,4.81,Prepaid,Premium,126,9,Yes,Yes,0
NSat8270,Female,No,No,0,226,7.32,Postpaid,Basic,88,15,No,Yes,1
NSat8271,Female,Yes,Yes,0,425,8.59,Prepaid,Premium,126,34,Yes,Yes,0
NSat8272,Male,Yes,No,1,62,5.98,Postpaid,Basic,92,44,Yes,No,1
NSat8273,Male,No,Yes,0,131,3.83,Postpaid,Basic,88,27,No,Yes,1
NSat8274,Female,No,No,1,74,3.13,Postpaid,Basic,91,8,No,No,1
NSat8275,Male,No,No,0,46,9.71,Postpaid,Basic,92,37,Yes,No,1
NSat8276,Male,No,No,0,171,3.78,Postpaid,Basic,100,18,Yes,Yes,1
NSat8277,Female,Yes,Yes,0,33,5.02,Postpaid,Basic,77,42,No,No,1
NSat8278,Male,No,No,0,472,7.45,Postpaid,Premium,355.45,1,Yes,Yes,0
NSat8279,Female,Yes,No,0,288,3.26,Postpaid,Basic,100,44,Yes,Yes,1
NSat8280,Female,Yes,Yes,0,359,8.97,Postpaid,Basic,377,6,No,No,1
NSat8281,Female,No,Yes,0,64,2.47,Postpaid,Basic,88,57,No,Yes,1
NSat8282,Male,No,No,0,60,4.26,Prepaid,Premium,126,47,Yes,Yes,0
NSat8283,Male,Yes,Yes,0,274,7.69,Prepaid,Premium,126,56,Yes,Yes,0
NSat8284,Female,No,No,0,8,9.63,Postpaid,Basic,103,59,No,No,1
NSat8285,Female,No,No,0,345,9.01,Postpaid,Basic,92,22,Yes,No,1
NSat8286,Male,No,No,0,147,4.64,Postpaid,Basic,88,50,No,Yes,1
NSat8287,Female,No,Yes,0,357,9.36,Postpaid,Premium,296,38,Yes,Yes,0
NSat8288,Male,No,No,0,394,1.4,Postpaid,Basic,92,18,Yes,No,1
NSat8289,Male,No,No,0,161,9.25,Prepaid,Premium,126,17,Yes,Yes,0
NSat8290,Male,No,No,0,211,8.33,Prepaid,Premium,126,49,Yes,Yes,0
NSat8291,Female,Yes,No,0,232,6.15,Prepaid,Premium,126,58,Yes,Yes,0
NSat8292,Female,No,No,0,259,6.69,Postpaid,Premium,223.85,25,Yes,Yes,0
NSat8293,Male,Yes,Yes,0,365,6,Postpaid,Premium,284,13,Yes,Yes,0
NSat8294,Male,No,Yes,0,458,7.14,Postpaid,Premium,345.5,28,Yes,Yes,0
NSat8295,Male,No,No,0,216,2.7,Prepaid,Premium,126,14,Yes,Yes,0
NSat8296,Female,Yes,Yes,0,92,9.49,Prepaid,Premium,126,60,Yes,Yes,0
NSat8297,Female,Yes,No,1,251,8.63,Prepaid,Premium,126,5,Yes,Yes,0
NSat8298,Female,Yes,Yes,0,388,4,Postpaid,Premium,287.8,8,Yes,Yes,0
NSat8299,Male,Yes,Yes,0,293,4.73,Postpaid,Premium,234.45,31,Yes,Yes,0
NSat8300,Female,No,No,0,101,1.68,Postpaid,Basic,100,35,Yes,Yes,1
NSat8301,Female,Yes,Yes,0,470,8.58,Prepaid,Premium,126,43,Yes,Yes,0
NSat8302,Female,No,No,1,89,3.75,Postpaid,Basic,92,30,Yes,No,1
NSat8303,Female,No,No,0,289,6.08,Postpaid,Basic,92,39,Yes,No,1
NSat8304,Female,Yes,No,0,206,4.94,Postpaid,Basic,100,58,Yes,Yes,1
NSat8305,Female,No,No,0,219,4.39,Postpaid,Premium,188.35,13,Yes,Yes,0
NSat8306,Female,No,No,1,333,5.58,Postpaid,Basic,92,20,Yes,No,1
NSat8307,Male,No,No,0,352,1.15,Postpaid,Basic,100,52,Yes,Yes,1
NSat8308,Female,No,No,0,155,7.44,Postpaid,Basic,198,50,No,No,1
NSat8309,Female,No,No,0,204,4.03,Postpaid,Premium,177.55,24,Yes,Yes,0
NSat8310,Female,Yes,No,0,405,2.24,Postpaid,Premium,289.2,26,Yes,Yes,0
NSat8311,Female,No,No,0,117,2.32,Postpaid,Basic,117,47,No,No,1
NSat8312,Female,No,No,1,183,7.67,Postpaid,Premium,183.15,52,Yes,Yes,0
NSat8313,Male,No,No,0,158,3.49,Postpaid,Premium,147.25,20,Yes,Yes,0
NSat8314,Male,No,No,0,315,3.01,Postpaid,Premium,239.05,17,Yes,Yes,0
NSat8315,Female,No,No,0,473,4.15,Prepaid,Premium,126,58,Yes,Yes,0
NSat8316,Female,Yes,Yes,0,246,1.52,Postpaid,Basic,212,41,No,No,1
NSat8317,Male,Yes,Yes,0,247,6.95,Postpaid,Basic,92,42,Yes,No,1
NSat8318,Male,No,No,0,305,8.83,Prepaid,Premium,126,43,Yes,Yes,0
NSat8319,Male,No,Yes,0,91,3.42,Prepaid,Premium,126,23,Yes,Yes,0
NSat8320,Male,Yes,No,1,346,3.72,Postpaid,Basic,314,7,No,No,1
NSat8321,Female,Yes,Yes,0,492,8.13,Prepaid,Premium,126,50,Yes,Yes,0
NSat8322,Female,Yes,No,0,269,6.59,Prepaid,Premium,126,5,Yes,Yes,0
NSat8323,Female,No,No,0,202,8.59,Postpaid,Basic,248,41,No,No,1
NSat8324,Female,No,No,0,67,9.12,Postpaid,Basic,100,7,Yes,Yes,1
NSat8325,Female,Yes,Yes,0,230,8.18,Postpaid,Premium,213.9,16,Yes,Yes,0
NSat8326,Female,Yes,Yes,0,266,9.25,Postpaid,Premium,240.85,18,Yes,Yes,0
NSat8327,Female,No,No,0,456,2.19,Postpaid,Premium,319.55,13,Yes,Yes,0
NSat8328,Male,No,No,0,44,6.72,Postpaid,Basic,88,56,No,Yes,1
NSat8329,Female,No,No,0,500,9.01,Prepaid,Premium,126,4,Yes,Yes,0
NSat8330,Female,No,No,0,125,3.1,Postpaid,Basic,88,49,No,Yes,1
NSat8331,Female,Yes,No,0,190,4,Postpaid,Basic,92,37,Yes,No,1
NSat8332,Male,Yes,Yes,0,98,8.92,Postpaid,Basic,88,3,No,Yes,1
NSat8333,Male,Yes,Yes,0,243,1.8,Postpaid,Basic,212,56,No,No,1
NSat8334,Female,No,No,1,263,7.53,Postpaid,Basic,100,58,Yes,Yes,1
NSat8335,Female,No,Yes,0,96,7.8,Postpaid,Basic,100,53,Yes,Yes,1
NSat8336,Female,No,No,0,155,7.12,Prepaid,Premium,126,28,Yes,Yes,0
NSat8337,Male,Yes,Yes,0,202,4.18,Prepaid,Premium,126,2,Yes,Yes,0
NSat8338,Female,Yes,Yes,0,111,2.13,Postpaid,Premium,112.25,47,Yes,Yes,0
NSat8339,Male,No,No,0,123,3.79,Postpaid,Premium,127.75,42,Yes,Yes,0
NSat8340,Male,No,Yes,0,427,6.98,Postpaid,Premium,326.1,46,Yes,Yes,0
NSat8341,Male,No,No,0,286,4.41,Postpaid,Basic,100,1,Yes,Yes,1
NSat8342,Female,No,No,0,92,2.71,Postpaid,Basic,92,19,Yes,No,1
NSat8343,Male,Yes,No,0,206,5.31,Postpaid,Premium,185.15,32,Yes,Yes,0
NSat8344,Male,No,No,0,50,5.97,Postpaid,Basic,100,6,No,No,1
NSat8345,Female,Yes,No,1,279,4.9,Postpaid,Basic,92,10,Yes,No,1
NSat8346,Female,No,No,1,298,6,Postpaid,Basic,92,27,Yes,No,1
NSat8347,Male,Yes,Yes,1,210,8.18,Postpaid,Basic,88,19,No,Yes,1
NSat8348,Male,Yes,No,0,452,5.53,Postpaid,Premium,333.85,55,Yes,Yes,0
NSat8349,Female,No,No,0,98,5.11,Postpaid,Basic,130,7,No,No,1
NSat8350,Female,Yes,Yes,0,79,9.97,Postpaid,Premium,132.25,60,Yes,Yes,0
NSat8351,Male,No,Yes,0,406,8.27,Postpaid,Premium,319.95,33,Yes,Yes,0
NSat8352,Male,Yes,Yes,0,98,1.78,Postpaid,Basic,100,56,Yes,Yes,1
NSat8353,Male,Yes,No,0,319,6.81,Postpaid,Premium,260.45,59,Yes,Yes,0
NSat8354,Male,Yes,No,0,51,3.14,Prepaid,Premium,126,17,Yes,Yes,0
NSat8355,Female,Yes,No,0,158,4.63,Postpaid,Basic,88,48,No,Yes,1
NSat8356,Female,No,No,0,309,8.17,Postpaid,Basic,100,24,Yes,Yes,1
NSat8357,Male,No,No,0,9,6.46,Postpaid,Basic,72,17,No,No,1
NSat8358,Male,Yes,No,0,90,3.04,Postpaid,Basic,92,29,Yes,No,1
NSat8359,Female,Yes,Yes,0,83,9.98,Postpaid,Basic,88,32,No,Yes,1
NSat8360,Male,Yes,Yes,0,153,4.89,Prepaid,Premium,126,42,Yes,Yes,0
NSat8361,Female,No,No,0,149,1.01,Postpaid,Premium,129.45,45,Yes,Yes,0
NSat8362,Female,No,No,0,295,6.93,Postpaid,Premium,246.65,42,Yes,Yes,0
NSat8363,Female,No,No,0,478,9.41,Prepaid,Premium,126,8,Yes,Yes,0
NSat8364,Female,No,No,0,367,1.48,Prepaid,Premium,126,33,Yes,Yes,0
NSat8365,Male,No,Yes,0,201,4.43,Postpaid,Basic,92,40,Yes,No,1
NSat8366,Male,Yes,No,1,285,8.79,Postpaid,Basic,92,53,Yes,No,1
NSat8367,Female,Yes,No,0,494,6.15,Prepaid,Premium,126,38,Yes,Yes,0
NSat8368,Male,No,No,0,138,8.17,Prepaid,Premium,126,31,Yes,Yes,0
NSat8369,Male,No,No,1,217,9.38,Prepaid,Premium,126,38,Yes,Yes,0
NSat8370,Male,No,No,1,14,2.26,Postpaid,Basic,88,11,No,Yes,1
NSat8371,Female,No,No,0,390,7.72,Prepaid,Premium,126,34,Yes,Yes,0
NSat8372,Female,No,No,0,101,5.37,Postpaid,Basic,92,57,Yes,No,1
NSat8373,Male,Yes,Yes,0,416,5.49,Prepaid,Premium,126,45,Yes,Yes,0
NSat8374,Male,Yes,Yes,0,101,6.8,Postpaid,Basic,149,56,No,No,1
NSat8375,Female,Yes,Yes,0,313,3.37,Prepaid,Premium,126,57,Yes,Yes,0
NSat8376,Female,No,No,0,475,3.58,Postpaid,Premium,337.9,47,Yes,Yes,0
NSat8377,Male,No,No,0,167,1.36,Postpaid,Basic,147,31,No,No,1
NSat8378,Male,No,No,0,271,2.47,Postpaid,Basic,88,51,No,Yes,1
NSat8379,Male,Yes,Yes,0,34,3.49,Postpaid,Basic,62,17,No,No,1
NSat8380,Male,No,No,0,298,2.72,Postpaid,Basic,92,18,Yes,No,1
NSat8381,Male,Yes,No,1,90,6.04,Postpaid,Basic,92,51,Yes,No,1
NSat8382,Male,No,Yes,0,394,8.81,Postpaid,Basic,403,13,No,No,1
NSat8383,Male,Yes,Yes,0,193,5.68,Postpaid,Basic,88,50,No,Yes,1
NSat8384,Male,No,Yes,0,482,5.69,Prepaid,Premium,126,32,Yes,Yes,0
NSat8385,Female,Yes,No,0,31,8.42,Postpaid,Basic,109,24,No,No,1
NSat8386,Male,No,Yes,0,237,5.04,Postpaid,Premium,202.4,56,Yes,Yes,0
NSat8387,Male,Yes,Yes,0,316,9.1,Prepaid,Premium,126,27,Yes,Yes,0
NSat8388,Female,Yes,No,0,93,5.84,Postpaid,Premium,120,25,Yes,Yes,0
NSat8389,Female,No,No,0,282,7.95,Postpaid,Premium,243.95,32,Yes,Yes,0
NSat8390,Female,Yes,Yes,0,217,4.77,Postpaid,Basic,221,41,No,No,1
NSat8391,Male,Yes,Yes,0,249,5.68,Postpaid,Basic,88,45,No,Yes,1
NSat8392,Male,Yes,Yes,0,336,3.55,Postpaid,Basic,92,20,Yes,No,1
NSat8393,Female,Yes,Yes,0,216,9.87,Postpaid,Basic,272,6,No,No,1
NSat8394,Male,No,No,0,299,9.61,Postpaid,Basic,92,3,Yes,No,1
NSat8395,Female,No,No,0,225,5.23,Postpaid,Basic,88,45,No,Yes,1
NSat8396,Male,Yes,Yes,0,259,2.35,Prepaid,Premium,126,49,Yes,Yes,0
NSat8397,Female,Yes,No,1,215,8.2,Postpaid,Premium,205,27,Yes,Yes,0
NSat8398,Male,No,No,1,284,8.42,Postpaid,Basic,88,23,No,Yes,1
NSat8399,Male,Yes,Yes,0,73,6.31,Prepaid,Premium,126,41,Yes,Yes,0
NSat8400,Female,No,No,0,137,1.91,Postpaid,Basic,92,42,Yes,No,1
NSat8401,Female,No,No,0,445,3.21,Postpaid,Premium,318.05,46,Yes,Yes,0
NSat8402,Female,No,Yes,0,472,8.26,Postpaid,Premium,359.5,54,Yes,Yes,0
NSat8403,Female,Yes,Yes,0,475,1.07,Prepaid,Premium,126,59,Yes,Yes,0
NSat8404,Male,Yes,Yes,0,286,6.39,Postpaid,Premium,238.55,29,Yes,Yes,0
NSat8405,Male,No,No,0,264,8.76,Postpaid,Basic,100,36,Yes,Yes,1
NSat8406,Female,No,No,1,204,4.11,Postpaid,Premium,177.95,53,Yes,Yes,0
NSat8407,Female,No,No,0,250,5,Prepaid,Premium,126,47,Yes,Yes,0
NSat8408,Female,No,No,0,142,3.98,Postpaid,Basic,153,47,No,No,1
NSat8409,Male,No,No,0,85,9.01,Prepaid,Premium,126,35,Yes,Yes,0
