Listener_ID,Age,Gender,Location,Music_Preferences,Income_Level,Platform,Album_Sales,Streaming_Numbers,Streaming_Platform,Acquisition_Medium
2648,61,Male,Melbourne,Hip-Hop,Low,Instagram,1,7,Spotify,Influencers
2649,53,Female,Melbourne,Pop,Low,Instagram,1,8,Apple Music,Adverts
2650,52,Male,Melbourne,Country,Low,Instagram,1,8,Others,Influencers
2651,35,Male,Sydney,RnB,Medium,Twitter,1,5,Spotify,Radio plays
2652,58,Others,Sydney,Hip-Hop,Medium,Instagram,1,9,Apple Music,Adverts
2653,56,Female,Sydney,Hip-Hop,High,TikTok,1,8,YouTube,Influencers
2654,29,Female,Tokyo,Hip-Hop,Low,Instagram,0,6,Apple Music,Adverts
2655,61,Male,Los Angeles,Pop,Medium,Instagram,0,8,Spotify,Radio plays
2656,39,Male,London,Alternative,Medium,Twitter,1,6,YouTube,Adverts
2657,35,Female,Sydney,Pop,Low,Twitter,1,10,Tidal,Adverts
2658,42,Male,Melbourne,RnB,High,Twitter,0,10,Spotify,Adverts
2659,31,Female,New York,Hip-Hop,Low,TikTok,1,9,Spotify,Influencers
2660,58,Female,Melbourne,Hip-Hop,High,Instagram,1,7,YouTube,Radio plays
2661,42,Female,Lagos,Country,Low,Instagram,1,10,Apple Music,Radio plays
2662,36,Male,Sydney,Hip-Hop,Low,Instagram,1,9,YouTube,Influencers
2663,48,Female,New York,Pop,High,TikTok,1,8,Spotify,Influencers
2664,58,Male,Lagos,Alternative,High,Twitter,0,6,YouTube,Organic
2665,40,Male,Melbourne,Pop,Low,Instagram,0,7,Others,Radio plays
2666,39,Male,Sydney,Alternative,Medium,Instagram,0,5,YouTube,Radio plays
2667,56,Male,London,Pop,Low,Instagram,1,8,Spotify,Organic
2668,28,Male,Sydney,Pop,High,Twitter,1,10,Spotify,Organic
2669,50,Male,Melbourne,Hip-Hop,Low,Twitter,1,6,Spotify,Adverts
2670,30,Male,Melbourne,Hip-Hop,Medium,Twitter,1,9,Apple Music,Adverts
2671,61,Male,Los Angeles,Alternative,Medium,Instagram,1,9,Spotify,Influencers
2672,41,Female,Sydney,Country,Low,Instagram,1,10,Apple Music,Adverts
2673,64,Female,Sydney,RnB,Low,Instagram,1,9,YouTube,Influencers
2674,48,Female,Melbourne,Alternative,High,Twitter,1,9,Apple Music,Radio plays
2675,32,Others,New York,Pop,Low,Twitter,1,7,YouTube,Organic
2676,55,Male,Melbourne,Country,Low,Instagram,0,10,Spotify,Adverts
2677,29,Male,Los Angeles,Hip-Hop,Low,Instagram,0,5,Spotify,Adverts
2678,64,Male,Melbourne,Hip-Hop,High,Instagram,1,9,Apple Music,Adverts
2679,60,Female,Melbourne,Alternative,Medium,Instagram,0,9,YouTube,Influencers
2680,56,Female,Melbourne,Alternative,High,Instagram,1,10,Others,Adverts
2681,51,Male,Sydney,RnB,High,Instagram,1,7,YouTube,Influencers
2682,29,Female,Melbourne,Alternative,Medium,Instagram,1,8,Apple Music,Adverts
2683,46,Female,Tokyo,Pop,Low,Twitter,1,6,YouTube,Radio plays
2684,41,Male,Sydney,Pop,Medium,TikTok,1,8,YouTube,Adverts
2685,29,Male,Melbourne,Country,Low,TikTok,1,6,Spotify,Radio plays
2686,40,Male,Sydney,Hip-Hop,Low,Instagram,1,10,Apple Music,Radio plays
2687,35,Male,Sydney,Alternative,Medium,Twitter,1,7,YouTube,Radio plays
2688,50,Male,New York,Alternative,High,Instagram,1,7,Spotify,Radio plays
2689,25,Female,Melbourne,Pop,High,Instagram,1,7,Apple Music,Organic
2690,48,Female,Melbourne,Alternative,Low,Instagram,0,7,YouTube,Influencers
2691,48,Male,Melbourne,Pop,Low,Twitter,1,10,Spotify,Organic
2692,55,Female,New York,Alternative,Medium,Twitter,1,9,YouTube,Adverts
2693,27,Female,Melbourne,Pop,Low,Instagram,1,7,Spotify,Adverts
2694,51,Female,Sydney,Alternative,Low,Instagram,1,8,Spotify,Adverts
2695,26,Male,Melbourne,Hip-Hop,Medium,Twitter,1,7,YouTube,Radio plays
2696,61,Male,Los Angeles,Hip-Hop,Low,Instagram,1,8,Spotify,Radio plays
2697,36,Male,Melbourne,RnB,Low,Twitter,1,6,Spotify,Influencers
2698,34,Female,Melbourne,Pop,High,Twitter,1,6,Apple Music,Organic
2699,26,Female,New York,Pop,Low,TikTok,1,7,Spotify,Adverts
2700,44,Female,Melbourne,Hip-Hop,High,Twitter,1,10,Apple Music,Radio plays
2701,60,Female,Los Angeles,Pop,Medium,Twitter,0,7,Spotify,Influencers
2702,55,Female,Melbourne,Pop,Low,Twitter,1,10,Spotify,Adverts
2703,39,Male,Melbourne,Alternative,Medium,Instagram,0,5,Apple Music,Influencers
2704,65,Female,Melbourne,Hip-Hop,Medium,Instagram,1,5,Apple Music,Radio plays
2705,64,Male,Melbourne,Hip-Hop,Low,Instagram,1,9,YouTube,Radio plays
2706,59,Female,Los Angeles,RnB,High,Instagram,1,7,Spotify,Influencers
2707,33,Male,Sydney,Country,Low,Instagram,1,9,YouTube,Influencers
2708,26,Male,Melbourne,Hip-Hop,Low,TikTok,0,6,Others,Organic
2709,48,Female,Sydney,Alternative,High,Instagram,1,7,Apple Music,Influencers
2710,47,Female,Melbourne,Hip-Hop,Low,Instagram,1,6,Spotify,Radio plays
2711,33,Male,New York,Pop,Medium,Instagram,1,8,Spotify,Influencers
2712,40,Female,Melbourne,Alternative,Low,Instagram,1,9,YouTube,Organic
2713,35,Male,London,Hip-Hop,Medium,Instagram,1,7,Apple Music,Radio plays
2714,33,Female,Melbourne,Hip-Hop,High,Instagram,1,7,YouTube,Organic
2715,62,Female,Sydney,Alternative,Low,Instagram,1,5,Apple Music,Adverts
2716,63,Male,Sydney,Pop,Medium,Twitter,1,8,Tidal,Organic
2717,62,Female,Tokyo,Country,Low,Instagram,1,10,Others,Adverts
2718,47,Male,Sydney,Pop,Low,Instagram,1,9,YouTube,Radio plays
2719,37,Female,New York,Pop,Low,Instagram,0,9,Spotify,Influencers
2720,33,Female,Sydney,Hip-Hop,High,Instagram,1,9,Apple Music,Adverts
2721,43,Male,Melbourne,Country,Medium,Twitter,1,6,Spotify,Adverts
2722,54,Female,Melbourne,Pop,Low,Instagram,0,8,YouTube,Adverts
2723,51,Male,Melbourne,Country,Low,Instagram,1,5,Spotify,Radio plays
2724,32,Others,Sydney,RnB,Low,Instagram,0,5,YouTube,Radio plays
2725,47,Female,Los Angeles,Alternative,Low,TikTok,1,7,YouTube,Adverts
2726,65,Female,Melbourne,Alternative,Low,Instagram,1,10,Spotify,Adverts
2727,58,Female,New York,Hip-Hop,Low,TikTok,1,7,YouTube,Adverts
2728,58,Female,Sydney,Alternative,Medium,Instagram,1,6,Spotify,Adverts
2729,28,Male,Sydney,Pop,Low,Twitter,1,6,Apple Music,Organic
2730,49,Female,Los Angeles,Pop,Medium,Twitter,0,5,Tidal,Adverts
2731,29,Female,Melbourne,Hip-Hop,High,Instagram,0,10,Spotify,Adverts
2732,25,Female,New York,Alternative,Low,Instagram,1,8,Apple Music,Adverts
2733,32,Female,New York,Hip-Hop,Medium,TikTok,1,8,YouTube,Radio plays
2734,43,Others,Melbourne,Hip-Hop,Low,Instagram,0,8,YouTube,Adverts
2735,63,Female,New York,Hip-Hop,Low,Twitter,1,5,Apple Music,Adverts
2736,43,Female,Sydney,Pop,Low,Instagram,0,8,Spotify,Radio plays
2737,26,Female,Melbourne,Alternative,Low,Instagram,1,10,Spotify,Adverts
2738,43,Others,Melbourne,Country,Medium,Twitter,0,8,YouTube,Radio plays
2739,44,Female,Melbourne,Alternative,Medium,Twitter,0,8,Apple Music,Adverts
2740,25,Female,Los Angeles,Alternative,Medium,Instagram,1,6,YouTube,Radio plays
2741,51,Male,Melbourne,RnB,Low,Twitter,0,7,YouTube,Influencers
2742,46,Male,Sydney,Pop,Low,Instagram,1,7,YouTube,Adverts
2743,33,Male,Los Angeles,Pop,Medium,Instagram,0,8,Others,Adverts
2744,44,Male,Melbourne,Pop,Low,TikTok,1,5,Others,Adverts
2745,30,Male,Melbourne,Country,Low,Twitter,0,10,Apple Music,Adverts
2746,61,Male,Los Angeles,RnB,Low,Twitter,1,6,Spotify,Radio plays
2747,55,Male,Melbourne,Pop,Low,Twitter,1,9,Apple Music,Radio plays
2748,59,Female,Sydney,RnB,Medium,Instagram,1,6,Apple Music,Organic
2749,35,Female,New York,Alternative,High,Instagram,1,6,Apple Music,Influencers
2750,41,Female,New York,Alternative,Low,Twitter,1,8,Tidal,Influencers
2751,29,Female,Sydney,Hip-Hop,Low,Twitter,0,6,Apple Music,Radio plays
2752,33,Female,Sydney,Pop,High,Instagram,1,6,Spotify,Adverts
2753,61,Male,Sydney,Hip-Hop,Low,Twitter,1,6,Apple Music,Influencers
2754,46,Female,London,Hip-Hop,High,Twitter,1,5,YouTube,Adverts
2755,54,Male,Sydney,Hip-Hop,Medium,Instagram,1,7,YouTube,Radio plays
2756,41,Female,Melbourne,Pop,Low,Instagram,1,7,Spotify,Radio plays
2757,59,Female,Melbourne,Pop,Low,Instagram,1,9,Apple Music,Radio plays
2758,50,Male,Melbourne,RnB,Low,Twitter,1,10,Apple Music,Adverts
2759,61,Female,New York,Pop,High,Instagram,1,5,Apple Music,Adverts
2760,37,Male,Tokyo,Alternative,Medium,Twitter,0,6,YouTube,Adverts
2761,39,Male,London,Pop,Low,Twitter,1,10,YouTube,Adverts
2762,51,Female,Melbourne,Pop,Medium,Instagram,1,8,YouTube,Adverts
2763,32,Female,Los Angeles,Hip-Hop,Low,Instagram,0,9,Spotify,Radio plays
2764,39,Male,Sydney,Country,High,Twitter,0,5,Spotify,Radio plays
2765,58,Male,Melbourne,Hip-Hop,Medium,Instagram,1,7,Apple Music,Adverts
2766,29,Female,Sydney,Pop,Low,Instagram,0,6,Apple Music,Organic
2767,46,Male,Sydney,Alternative,High,Instagram,1,6,Apple Music,Organic
2768,61,Female,Los Angeles,Hip-Hop,Low,Instagram,1,9,Spotify,Radio plays
2769,44,Others,Melbourne,RnB,Low,Instagram,1,10,YouTube,Influencers
2770,41,Male,Melbourne,Hip-Hop,High,Instagram,1,7,YouTube,Organic
2771,54,Male,New York,Country,High,Twitter,1,6,Spotify,Radio plays
2772,52,Female,Melbourne,Pop,Low,Instagram,0,6,Spotify,Influencers
2773,45,Others,New York,Pop,Medium,Twitter,1,5,Apple Music,Adverts
2774,48,Female,New York,Country,Low,TikTok,1,8,Spotify,Adverts
2775,52,Female,Melbourne,Country,Low,TikTok,0,7,Apple Music,Radio plays
2776,65,Male,New York,RnB,Low,Instagram,0,5,YouTube,Adverts
2777,38,Male,Sydney,Pop,Medium,Instagram,1,8,Tidal,Adverts
2778,58,Male,Lagos,Pop,High,Twitter,1,10,Spotify,Adverts
2779,60,Female,Melbourne,Hip-Hop,Low,Instagram,1,9,Apple Music,Adverts
2780,55,Male,London,Hip-Hop,Medium,Twitter,1,6,YouTube,Adverts
2781,43,Female,Melbourne,Hip-Hop,Medium,Twitter,1,6,Spotify,Radio plays
2782,36,Female,Melbourne,Pop,Medium,Instagram,1,6,YouTube,Influencers
2783,39,Male,Melbourne,Pop,Low,Twitter,1,8,Spotify,Radio plays
2784,43,Male,Melbourne,Hip-Hop,Low,TikTok,1,6,Apple Music,Radio plays
2785,27,Female,Melbourne,Alternative,High,Instagram,1,7,YouTube,Adverts
2786,64,Female,Melbourne,Hip-Hop,Medium,Instagram,1,10,Spotify,Adverts
2787,26,Male,Melbourne,Pop,Low,Twitter,1,9,Apple Music,Adverts
2788,39,Male,Los Angeles,Pop,Low,Instagram,1,6,YouTube,Influencers
2789,30,Female,Sydney,Hip-Hop,Low,Instagram,1,7,Apple Music,Radio plays
2790,52,Female,Sydney,Hip-Hop,Medium,Twitter,1,6,Spotify,Influencers
2791,61,Female,Los Angeles,Pop,Medium,Instagram,0,9,YouTube,Adverts
2792,53,Female,Sydney,Country,High,Instagram,1,9,Spotify,Radio plays
2793,41,Male,Sydney,Hip-Hop,Low,Instagram,1,7,YouTube,Adverts
2794,26,Female,Sydney,RnB,Low,Twitter,1,6,Spotify,Adverts
2795,55,Female,Los Angeles,Alternative,High,Instagram,1,10,Tidal,Adverts
2796,64,Female,Los Angeles,Pop,Medium,Twitter,0,9,Apple Music,Adverts
2797,26,Male,Sydney,Alternative,Medium,TikTok,1,6,Apple Music,Adverts
2798,64,Female,Sydney,Pop,Low,Twitter,1,6,YouTube,Influencers
2799,50,Female,Sydney,Hip-Hop,Medium,TikTok,1,5,Spotify,Influencers
2800,32,Others,Melbourne,Hip-Hop,Low,Instagram,1,6,YouTube,Influencers
2801,54,Male,New York,Alternative,High,Twitter,0,8,YouTube,Adverts
2802,37,Female,Melbourne,Pop,Low,Instagram,0,7,YouTube,Influencers
2803,45,Female,New York,Pop,Low,Instagram,1,7,Apple Music,Radio plays
2804,62,Male,Tokyo,Alternative,High,Instagram,1,5,Apple Music,Adverts
2805,35,Female,New York,Pop,High,Twitter,1,6,Spotify,Influencers
2806,42,Male,Melbourne,Alternative,Low,Instagram,1,8,YouTube,Radio plays
2807,43,Female,London,Pop,Low,TikTok,1,5,Spotify,Radio plays
2808,25,Female,Melbourne,Hip-Hop,High,Twitter,0,6,Apple Music,Adverts
2809,54,Male,New York,Alternative,High,Instagram,1,8,YouTube,Influencers
2810,33,Female,Melbourne,Pop,High,TikTok,1,10,Tidal,Adverts
2811,50,Male,Lagos,Alternative,High,Twitter,1,8,Apple Music,Adverts
2812,29,Male,Melbourne,Hip-Hop,Low,Instagram,1,8,Spotify,Influencers
2813,63,Male,Sydney,Country,Low,Instagram,0,10,Spotify,Adverts
2814,42,Male,Sydney,Pop,Medium,TikTok,1,9,Apple Music,Influencers
2815,39,Male,Melbourne,Pop,Medium,Instagram,1,10,Apple Music,Adverts
2816,28,Female,Sydney,Pop,Low,Twitter,1,7,Tidal,Organic
2817,47,Female,Sydney,Pop,Low,Twitter,1,5,Apple Music,Radio plays
2818,42,Male,Sydney,RnB,High,Instagram,1,7,Spotify,Adverts
2819,29,Male,Melbourne,Hip-Hop,High,Instagram,1,10,Spotify,Adverts
2820,57,Female,Los Angeles,Pop,Low,Twitter,1,7,Spotify,Influencers
2821,46,Female,New York,Hip-Hop,Medium,Instagram,1,5,YouTube,Radio plays
2822,52,Male,London,Alternative,Low,Instagram,0,5,Spotify,Adverts
2823,47,Male,Melbourne,Pop,Medium,Instagram,1,10,YouTube,Influencers
2824,50,Male,New York,Alternative,Low,Twitter,1,9,Apple Music,Radio plays
2825,60,Female,Sydney,Hip-Hop,Low,Twitter,0,8,Apple Music,Radio plays
2826,55,Male,Melbourne,Country,Low,Instagram,1,6,Apple Music,Influencers
2827,30,Female,New York,Pop,Low,Twitter,1,8,Spotify,Organic
2828,55,Female,Melbourne,Hip-Hop,Low,Instagram,1,8,Spotify,Radio plays
2829,40,Male,Melbourne,Hip-Hop,Low,Instagram,1,10,Apple Music,Adverts
2830,30,Male,Sydney,Pop,Low,Instagram,1,5,YouTube,Adverts
2831,65,Female,Sydney,Hip-Hop,High,Twitter,0,9,Apple Music,Adverts
2832,26,Female,Lagos,RnB,Low,Instagram,1,6,Apple Music,Influencers
2833,57,Female,London,Pop,Low,Instagram,1,10,Spotify,Influencers
2834,32,Female,Melbourne,Country,Low,Instagram,1,6,Spotify,Organic
2835,26,Female,Sydney,Country,Low,Instagram,1,8,Spotify,Influencers
2836,52,Female,London,Pop,Medium,Instagram,1,9,Others,Organic
2837,42,Male,London,Pop,Low,Instagram,1,10,Spotify,Adverts
2838,53,Female,Melbourne,Pop,Low,Instagram,1,6,YouTube,Radio plays
2839,43,Male,Melbourne,Pop,Low,Twitter,1,8,YouTube,Organic
2840,53,Male,New York,Hip-Hop,High,Twitter,1,9,Apple Music,Adverts
2841,45,Female,Los Angeles,Hip-Hop,Low,Instagram,1,7,YouTube,Adverts
2842,47,Female,Melbourne,Hip-Hop,Low,Instagram,0,7,Spotify,Adverts
2843,35,Female,Melbourne,Country,Medium,TikTok,1,10,Spotify,Influencers
2844,58,Female,Melbourne,Pop,Low,Instagram,1,6,Apple Music,Radio plays
2845,60,Male,Sydney,Country,Low,TikTok,1,5,Spotify,Radio plays
2846,45,Female,Melbourne,Pop,Low,Instagram,1,8,Apple Music,Influencers
2847,57,Female,Melbourne,Pop,Low,Instagram,1,7,Spotify,Radio plays
2848,32,Male,Los Angeles,Alternative,Medium,Instagram,1,8,Apple Music,Radio plays
2849,54,Male,Melbourne,Alternative,Low,Instagram,0,6,Tidal,Adverts
2850,35,Male,Los Angeles,RnB,Low,Twitter,1,9,Others,Radio plays
2851,28,Male,Melbourne,Pop,Medium,TikTok,1,8,Spotify,Adverts
2852,43,Male,Los Angeles,Alternative,Low,Instagram,0,7,YouTube,Radio plays
2853,30,Male,Los Angeles,Pop,Low,Instagram,1,8,Apple Music,Adverts
2854,52,Male,Melbourne,Alternative,Medium,Twitter,0,8,Tidal,Organic
2855,46,Female,Lagos,Alternative,Medium,TikTok,0,6,Apple Music,Adverts
2856,64,Female,Melbourne,Hip-Hop,Low,Instagram,1,5,Spotify,Adverts
2857,61,Female,Melbourne,Country,Low,Instagram,1,5,Spotify,Influencers
2858,52,Others,Sydney,Alternative,Low,Instagram,1,6,Others,Radio plays
2859,33,Female,Sydney,Pop,Low,Instagram,1,7,Others,Radio plays
2860,29,Female,New York,Hip-Hop,Low,Instagram,1,7,Spotify,Adverts
2861,64,Male,New York,Hip-Hop,Low,Twitter,1,10,Spotify,Adverts
2862,54,Male,Sydney,Alternative,Low,Instagram,1,5,Apple Music,Adverts
2863,53,Female,Sydney,Pop,Low,Instagram,0,8,Apple Music,Influencers
2864,46,Female,Sydney,Country,Low,Instagram,1,6,Others,Adverts
2865,50,Male,Sydney,RnB,High,Instagram,1,10,Spotify,Influencers
2866,35,Female,Melbourne,Pop,Medium,Instagram,1,5,Spotify,Influencers
2867,60,Female,London,Country,Low,Instagram,0,5,YouTube,Adverts
2868,27,Female,Melbourne,Country,Low,Instagram,1,9,Apple Music,Influencers
2869,46,Female,Melbourne,Pop,Low,Twitter,1,7,Spotify,Adverts
2870,56,Female,Melbourne,RnB,Low,Instagram,1,7,Spotify,Influencers
2871,37,Female,Melbourne,Hip-Hop,High,Instagram,0,10,YouTube,Radio plays
2872,62,Male,Melbourne,Pop,Low,Twitter,0,10,YouTube,Influencers
2873,27,Male,Sydney,Alternative,High,Instagram,0,10,YouTube,Influencers
2874,58,Others,Melbourne,Pop,Low,Twitter,1,9,Apple Music,Influencers
2875,56,Male,Los Angeles,Hip-Hop,Low,Instagram,1,5,Apple Music,Adverts
2876,48,Male,Melbourne,Alternative,Medium,Twitter,0,10,Tidal,Radio plays
2877,28,Female,Los Angeles,Alternative,Low,Instagram,1,10,YouTube,Radio plays
2878,58,Female,Melbourne,Hip-Hop,High,Twitter,1,5,Apple Music,Radio plays
2879,61,Male,Melbourne,Pop,Low,Instagram,0,9,Spotify,Radio plays
2880,45,Male,New York,Alternative,Low,TikTok,1,7,Spotify,Influencers
2881,59,Male,Melbourne,Alternative,Low,Instagram,1,8,Apple Music,Radio plays
2882,34,Male,Melbourne,Alternative,Low,TikTok,1,10,Apple Music,Radio plays
2883,27,Female,New York,Alternative,Low,TikTok,1,9,YouTube,Radio plays
2884,36,Female,New York,Pop,Low,TikTok,1,9,Apple Music,Radio plays
2885,37,Male,Melbourne,Alternative,Medium,Instagram,1,7,YouTube,Radio plays
2886,42,Male,Melbourne,RnB,High,TikTok,1,7,Spotify,Adverts
2887,26,Female,Sydney,Alternative,Medium,Twitter,1,5,YouTube,Influencers
2888,55,Male,London,Pop,Low,Instagram,1,8,YouTube,Adverts
2889,56,Others,Melbourne,Alternative,Low,TikTok,1,10,Apple Music,Radio plays
2890,64,Male,Sydney,Pop,Low,TikTok,1,8,Spotify,Adverts
2891,42,Male,Melbourne,Alternative,Low,Instagram,0,6,YouTube,Radio plays
2892,43,Female,Melbourne,Pop,Low,Instagram,1,10,Spotify,Radio plays
2893,33,Male,Sydney,Hip-Hop,Medium,Instagram,1,10,Spotify,Adverts
2894,43,Male,Melbourne,Pop,Low,Twitter,1,7,Others,Organic
2895,38,Male,Melbourne,Hip-Hop,Low,Instagram,1,9,Tidal,Influencers
2896,31,Female,Tokyo,Alternative,Medium,TikTok,1,10,YouTube,Radio plays
2897,63,Male,Los Angeles,RnB,Low,Instagram,1,9,Spotify,Influencers
2898,40,Others,London,Pop,Low,Instagram,0,7,Tidal,Adverts
2899,39,Male,Lagos,RnB,Low,Instagram,1,10,YouTube,Adverts
2900,47,Male,Lagos,Pop,Low,TikTok,1,10,Spotify,Radio plays
2901,28,Male,Melbourne,Alternative,Medium,Instagram,0,7,Others,Adverts
2902,46,Male,New York,Country,Low,Instagram,1,8,Apple Music,Organic
2903,31,Female,Melbourne,RnB,Low,Instagram,1,9,Apple Music,Adverts
2904,51,Female,Sydney,Hip-Hop,Low,Instagram,1,10,Tidal,Radio plays
2905,57,Male,Melbourne,Hip-Hop,High,Twitter,1,10,Apple Music,Adverts
2906,41,Male,London,Country,Low,Twitter,1,5,Spotify,Influencers
2907,33,Male,Melbourne,Hip-Hop,Medium,Instagram,1,10,Spotify,Adverts
2908,52,Female,New York,Country,Medium,TikTok,0,5,YouTube,Radio plays
2909,59,Female,New York,Hip-Hop,Medium,Twitter,1,5,Spotify,Adverts
2910,58,Male,Tokyo,Pop,Medium,Instagram,1,7,Spotify,Radio plays
2911,36,Female,Melbourne,Country,High,Instagram,1,10,Spotify,Influencers
2912,31,Male,Sydney,Hip-Hop,Low,Instagram,1,8,Spotify,Adverts
2913,35,Male,Sydney,Alternative,Low,Twitter,0,10,YouTube,Influencers
2914,56,Female,Melbourne,Alternative,High,TikTok,1,9,YouTube,Influencers
2915,40,Male,London,Hip-Hop,High,Instagram,1,7,YouTube,Radio plays
2916,28,Female,Sydney,Hip-Hop,Low,Instagram,0,7,Apple Music,Radio plays
2917,33,Female,Sydney,Pop,Medium,Instagram,1,8,Tidal,Radio plays
2918,48,Male,London,Hip-Hop,Low,Instagram,0,10,YouTube,Adverts
2919,63,Male,Sydney,Pop,High,Instagram,1,5,Spotify,Adverts
2920,59,Male,Sydney,Alternative,Medium,Twitter,1,6,YouTube,Influencers
2921,44,Female,Sydney,Hip-Hop,High,Instagram,1,8,YouTube,Influencers
2922,49,Female,Melbourne,Hip-Hop,Low,Twitter,0,5,Spotify,Adverts
2923,44,Female,New York,Hip-Hop,Low,Twitter,1,8,YouTube,Adverts
2924,36,Male,Melbourne,Hip-Hop,High,Twitter,0,5,Spotify,Radio plays
2925,38,Male,Melbourne,Hip-Hop,Low,Instagram,1,9,Others,Adverts
2926,28,Female,New York,Alternative,High,Instagram,1,8,Tidal,Organic
2927,42,Male,New York,Alternative,Medium,Twitter,1,8,Apple Music,Organic
2928,39,Female,London,Pop,High,Twitter,0,8,Apple Music,Organic
2929,52,Male,Melbourne,RnB,High,Twitter,1,9,YouTube,Adverts
2930,56,Male,Melbourne,Pop,High,Twitter,1,8,Spotify,Radio plays
2931,36,Male,Melbourne,Pop,Low,Instagram,1,7,Spotify,Influencers
2932,51,Female,Melbourne,Alternative,Low,Twitter,0,9,Spotify,Organic
2933,56,Male,New York,Alternative,High,Twitter,0,9,Spotify,Adverts
2934,32,Female,Sydney,RnB,Medium,Instagram,0,9,Apple Music,Adverts
2935,55,Female,Lagos,Alternative,Medium,Instagram,1,7,Spotify,Adverts
2936,65,Male,Los Angeles,Pop,Low,Twitter,1,5,Spotify,Adverts
2937,63,Male,Melbourne,Pop,Medium,Twitter,1,5,Others,Radio plays
2938,27,Male,Melbourne,RnB,Low,Instagram,1,8,Spotify,Radio plays
2939,52,Male,New York,Hip-Hop,Low,Instagram,1,5,YouTube,Radio plays
2940,31,Male,Los Angeles,Hip-Hop,Low,Instagram,1,8,Apple Music,Adverts
2941,63,Female,Los Angeles,Alternative,High,Instagram,1,10,Apple Music,Adverts
2942,52,Female,Sydney,Pop,Medium,Instagram,0,8,YouTube,Adverts
2943,35,Male,Sydney,Country,Low,Instagram,0,7,Spotify,Adverts
2944,53,Male,New York,Alternative,Medium,Instagram,1,5,Spotify,Adverts
2945,32,Female,Sydney,Hip-Hop,Medium,Twitter,1,5,YouTube,Radio plays
2946,46,Male,Melbourne,Pop,Low,TikTok,1,7,YouTube,Adverts
2947,36,Female,Melbourne,RnB,High,TikTok,0,8,Spotify,Influencers
2948,42,Female,Tokyo,Alternative,Low,TikTok,1,8,Spotify,Radio plays
2949,25,Female,Melbourne,Hip-Hop,Low,Instagram,1,5,YouTube,Radio plays
2950,55,Others,Sydney,Pop,Medium,Instagram,1,6,Spotify,Radio plays
2951,61,Female,New York,Pop,Low,TikTok,1,9,YouTube,Adverts
2952,36,Female,Sydney,Hip-Hop,High,Twitter,0,6,Apple Music,Influencers
2953,34,Male,Sydney,Pop,Low,Twitter,1,6,Spotify,Radio plays
2954,33,Female,Los Angeles,Hip-Hop,Medium,Instagram,1,7,Spotify,Adverts
2955,45,Male,New York,Alternative,Medium,Instagram,1,8,Apple Music,Adverts
2956,64,Others,Los Angeles,Country,High,Twitter,1,10,Spotify,Radio plays
2957,53,Female,Melbourne,Alternative,Low,TikTok,1,6,Apple Music,Adverts
2958,60,Male,New York,Alternative,Medium,Instagram,0,5,Apple Music,Organic
2959,37,Female,Sydney,Country,Low,Instagram,1,7,Apple Music,Adverts
2960,62,Female,New York,Alternative,Medium,Instagram,0,9,Apple Music,Adverts
2961,60,Male,Sydney,Alternative,High,Instagram,1,6,Apple Music,Influencers
2962,55,Female,Sydney,Hip-Hop,Medium,Twitter,1,8,Apple Music,Adverts
2963,39,Female,New York,Pop,Low,Twitter,1,9,YouTube,Adverts
2964,42,Male,Los Angeles,RnB,Medium,Twitter,1,7,Spotify,Radio plays
2965,45,Male,Sydney,Pop,Low,Twitter,1,6,YouTube,Adverts
2966,25,Female,New York,Hip-Hop,Medium,TikTok,1,8,Apple Music,Adverts
