OrderID,SalesDate,ProductID,CustomerID,PersonnelID,SalesChannel,PaymentMode,StoreID,Quantity,SalesAmount
34907,7/13/2023,162,NC-18415,5,Online,Debit Card,6,1,37500
34908,7/13/2023,144,LO-17170,19,In-store,Debit Card,5,2,26982
34909,7/13/2023,145,NM-18520,80,In-store,Cash,4,8,71928
34910,7/13/2023,191,YS-21880,58,In-store,Mobile Payment,1,2,95000
34911,7/13/2023,33,BS-11755,24,Online,Cash,5,3,41400
34912,7/13/2023,174,RD-19810,58,Online,Mobile Payment,1,7,139993
34913,7/13/2023,74,CM-2190,26,Online,Mobile Payment,3,1,45740.85
34914,7/13/2023,31,DM-3345,72,In-store,Credit Card,5,5,109000
34915,7/13/2023,18,PR-8880,84,Online,Mobile Payment,6,4,87200
34916,7/13/2023,154,AH-465,42,Online,Cash,7,4,150000
34917,7/13/2023,121,TG-11310,31,Online,Cash,7,3,35400
34918,7/13/2023,7,CC-2220,19,In-store,Mobile Payment,5,2,29600
34919,7/13/2023,97,MH-7440,22,Online,Mobile Payment,2,5,182954.25
34920,7/13/2023,112,SS-10410,77,Online,Credit Card,4,1,13800
34921,7/13/2023,83,JS-5940,88,Online,Mobile Payment,6,7,76795.95
34922,7/13/2023,64,KS-16300,98,Online,Debit Card,6,3,76832.55
34923,7/13/2023,149,MS-17365,58,In-store,Credit Card,1,8,276000
34924,7/13/2023,106,CL-12565,20,In-store,Credit Card,7,2,39600
34925,7/13/2023,222,SC-20380,76,Online,Mobile Payment,1,3,73500
34926,7/13/2023,222,AG-10330,44,Online,Debit Card,3,5,122500
34927,7/13/2023,25,KL-16555,58,Online,Credit Card,1,8,150400
34928,7/13/2023,14,BE-11410,97,Online,Cash,5,1,15800
34929,7/13/2023,182,JH-15910,86,In-store,Mobile Payment,5,8,151992
34930,7/13/2023,89,CM-11830,51,In-store,Credit Card,4,1,29270.85
34931,7/13/2023,79,TA-21385,69,Online,Debit Card,6,8,439126.8
34932,7/13/2023,85,YS-21880,36,Online,Mobile Payment,4,1,29270.85
34933,7/13/2023,23,VP-21730,73,Online,Mobile Payment,2,9,196200
34934,7/13/2023,223,AH-10690,24,Online,Credit Card,5,3,38997
34935,7/13/2023,159,CD-11980,61,In-store,Cash,5,4,150000
34936,7/13/2023,172,TN-21040,77,In-store,Credit Card,4,8,159992
34937,7/13/2023,189,BD-11320,73,Online,Cash,2,5,187500
34938,7/13/2023,141,FP-14320,63,Online,Cash,7,5,134955
34939,7/13/2023,130,BP-11290,86,In-store,Mobile Payment,5,4,71964
34940,7/13/2023,139,AH-210,21,Online,Mobile Payment,2,1,8991
34941,7/13/2023,86,CA-1965,50,In-store,Cash,1,5,96029.25
34942,7/13/2023,18,PG-8895,56,Online,Cash,7,4,87200
34943,7/13/2023,68,MK-8160,84,In-store,Debit Card,6,9,461077.65
34944,7/13/2023,1,CC-2685,52,Online,Credit Card,4,8,166400
34945,7/13/2023,154,MJ-7740,63,In-store,Cash,7,4,150000
34946,7/13/2023,127,CM-12655,47,In-store,Cash,5,1,7191
34947,7/13/2023,65,EB-13705,58,Online,Cash,1,3,131732.55
34948,7/13/2023,77,HE-14800,53,In-store,Cash,5,7,192085.95
34949,7/13/2023,138,JL-15505,23,In-store,Mobile Payment,4,5,35955
34950,7/13/2023,200,CM-12385,50,Online,Mobile Payment,1,7,262500
34951,7/13/2023,139,MW-18220,68,Online,Cash,6,9,80919
34952,7/13/2023,206,MT-18070,81,In-store,Credit Card,4,6,147000
34953,7/13/2023,22,EM-13960,73,Online,Debit Card,2,5,129000
34954,7/13/2023,212,MC-17275,8,In-store,Mobile Payment,7,7,90993
34955,7/13/2023,34,BM-11650,50,In-store,Debit Card,1,6,76800
34956,7/13/2023,84,JK-15730,13,Online,Credit Card,6,8,117046.8
34957,7/13/2023,209,SC-20575,86,Online,Credit Card,5,6,77994
34958,7/13/2023,137,LC-17140,96,In-store,Mobile Payment,4,4,46764
34959,7/13/2023,220,DJ-13630,23,In-store,Mobile Payment,4,2,39998
34960,7/13/2023,209,MZ-17515,42,In-store,Mobile Payment,7,9,116991
34961,7/13/2023,148,CC-12145,58,Online,Mobile Payment,1,5,172500
34962,7/13/2023,145,KD-16495,8,Online,Cash,7,5,44955
34963,7/13/2023,20,JW-16075,21,In-store,Cash,2,7,145600
34964,7/13/2023,171,MT-18070,21,In-store,Cash,2,7,132993
34965,7/13/2023,17,RW-19540,79,Online,Mobile Payment,5,4,87200
34966,7/13/2023,100,TD-20995,51,Online,Credit Card,4,4,128063.4
34967,7/13/2023,4,Dp-13240,14,Online,Credit Card,5,8,190400
34968,7/13/2023,60,SV-20785,4,In-store,Debit Card,1,9,395197.65
34969,7/13/2023,193,LE-16810,59,In-store,Cash,4,4,150000
34970,7/13/2023,46,AH-10465,15,In-store,Debit Card,5,8,465600
34971,7/13/2023,79,BP-11095,67,Online,Credit Card,4,4,219563.4
34972,7/13/2023,67,GA-14725,56,Online,Debit Card,7,8,292726.8
34973,7/13/2023,192,FG-14260,51,In-store,Cash,4,1,37500
34974,7/13/2023,152,BV-1245,16,Online,Credit Card,2,4,150000
34975,7/13/2023,125,EH-4125,63,Online,Debit Card,7,8,215928
34976,7/13/2023,126,DK-2895,39,Online,Cash,6,8,57528
34977,7/13/2023,42,DV-3465,84,Online,Debit Card,6,6,304800
34978,7/13/2023,116,MO-7800,98,Online,Mobile Payment,6,4,39200
34979,7/13/2023,52,AZ-750,24,Online,Mobile Payment,5,8,489600
34980,7/13/2023,79,CS-12175,43,In-store,Cash,6,4,219563.4
34981,7/13/2023,48,TS-21610,21,Online,Debit Card,2,9,768600
34982,7/13/2023,223,DH-13675,87,Online,Debit Card,4,3,38997
34983,7/13/2023,218,DW-13585,98,In-store,Cash,6,2,39998
34984,7/13/2023,150,GH-14425,84,In-store,Credit Card,6,8,276000
34985,7/13/2023,95,SA-20830,76,Online,Mobile Payment,1,3,41147.55
34986,7/13/2023,169,SP-20860,16,Online,Credit Card,2,5,94995
34987,7/13/2023,44,NG-18355,42,In-store,Mobile Payment,7,3,139800
34988,7/13/2023,49,DP-13165,59,Online,Credit Card,4,5,188000
34989,7/13/2023,164,LS-16945,32,In-store,Cash,3,2,37998
34990,7/14/2023,179,NF-18385,100,In-store,Credit Card,4,9,170991
34991,7/14/2023,148,BC-11125,94,Online,Credit Card,4,9,310500
34992,7/14/2023,183,CS-12130,70,In-store,Credit Card,6,4,75996
34993,7/14/2023,133,CS-12175,59,Online,Debit Card,4,9,105219
34994,7/14/2023,111,HG-14965,43,Online,Debit Card,6,9,178200
34995,7/14/2023,77,ON-18715,73,Online,Debit Card,2,7,192085.95
34996,7/14/2023,183,LH-16750,50,Online,Mobile Payment,1,2,37998
34997,7/14/2023,105,HM-14980,70,Online,Debit Card,6,2,27600
34998,7/14/2023,191,AC-10660,57,In-store,Credit Card,5,4,190000
34999,7/14/2023,198,DR-12940,86,In-store,Mobile Payment,5,6,225000
35000,7/14/2023,23,AR-10345,67,In-store,Credit Card,4,8,174400
35001,7/14/2023,96,ML-18040,81,Online,Debit Card,4,5,91454.25
35002,7/14/2023,44,VD-21670,24,In-store,Credit Card,5,5,233000
35003,7/14/2023,7,MD-17350,56,In-store,Credit Card,7,2,29600
35004,7/14/2023,189,HM-14860,43,Online,Credit Card,6,7,262500
35005,7/14/2023,208,VW-21775,54,In-store,Cash,4,1,12999
35006,7/14/2023,67,CD-11980,43,In-store,Debit Card,6,4,146363.4
35007,7/14/2023,104,CK-12760,93,In-store,Cash,5,1,13800
35008,7/14/2023,131,IM-15070,76,Online,Debit Card,1,1,22491
35009,7/14/2023,198,JM-15265,51,Online,Cash,4,8,300000
35010,7/14/2023,19,MF-17665,94,In-store,Debit Card,4,2,51600
35011,7/14/2023,91,MP-17965,58,Online,Debit Card,1,2,27431.7
35012,7/14/2023,119,SH-9975,24,Online,Mobile Payment,5,2,25600
35013,7/14/2023,135,JF-5415,24,Online,Credit Card,5,2,17982
35014,7/14/2023,74,CP-2340,15,In-store,Cash,5,6,274445.1
35015,7/14/2023,102,RD-9660,91,Online,Debit Card,5,2,31600
35016,7/14/2023,189,AS-630,51,In-store,Mobile Payment,4,1,37500
35017,7/14/2023,195,SV-10365,89,In-store,Credit Card,4,9,382500
35018,7/14/2023,54,Dl-3600,53,In-store,Debit Card,5,4,224400
35019,7/14/2023,19,DV-3045,78,In-store,Credit Card,4,1,25800
35020,7/14/2023,208,AJ-945,36,Online,Mobile Payment,4,7,90993
35021,7/14/2023,100,JK-5625,57,Online,Debit Card,5,8,256126.8
35022,7/14/2023,135,RS-19420,84,Online,Debit Card,6,3,26973
35023,7/14/2023,167,PB-19150,81,Online,Debit Card,4,8,159992
35024,7/14/2023,91,LH-17155,49,In-store,Mobile Payment,4,5,68579.25
35025,7/14/2023,143,RD-19480,22,In-store,Debit Card,2,5,179955
35026,7/14/2023,1,SV-20935,43,Online,Cash,6,7,145600
35027,7/14/2023,85,TB-21400,79,In-store,Cash,5,3,87812.55
35028,7/14/2023,220,VM-21685,22,Online,Cash,2,3,59997
35029,7/14/2023,56,CG-12520,61,Online,Debit Card,5,4,188400
35030,7/14/2023,173,NF-18475,13,Online,Debit Card,6,3,56997
35031,7/14/2023,207,BB-11545,41,In-store,Cash,4,8,103992
35032,7/14/2023,39,MC-17590,43,Online,Cash,6,8,86400
35033,7/14/2023,196,AG-10300,82,Online,Debit Card,4,4,150000
35034,7/14/2023,85,BD-11605,5,Online,Credit Card,6,4,117083.4
35035,7/14/2023,152,BN-11515,67,Online,Cash,4,3,112500
35036,7/14/2023,21,VP-21730,47,In-store,Debit Card,5,2,51600
35037,7/14/2023,20,RD-19585,43,Online,Cash,6,4,83200
35038,7/14/2023,36,BO-11425,23,Online,Cash,4,1,11800
35039,7/14/2023,194,BT-11485,67,In-store,Debit Card,4,4,119996
35040,7/14/2023,10,TB-21625,8,Online,Mobile Payment,7,9,151200
35041,7/14/2023,201,CK-12325,14,In-store,Credit Card,5,7,262500
35042,7/14/2023,70,VP-21730,59,Online,Debit Card,4,6,131705.1
35043,7/14/2023,131,RS-19870,30,Online,Mobile Payment,4,3,67473
35044,7/14/2023,65,PO-18850,96,In-store,Credit Card,4,4,175643.4
35045,7/14/2023,102,KM-16660,27,Online,Cash,4,6,94800
35046,7/14/2023,144,FC-14245,94,In-store,Mobile Payment,4,1,13491
35047,7/14/2023,84,MK-17905,73,Online,Debit Card,2,3,43892.55
35048,7/14/2023,45,AH-10120,9,Online,Debit Card,2,8,465600
35049,7/14/2023,190,ES-14080,57,In-store,Debit Card,5,9,337500
35050,7/14/2023,91,CC-12370,70,In-store,Mobile Payment,6,5,68579.25
35051,7/14/2023,150,HW-14935,94,Online,Credit Card,4,5,172500
35052,7/14/2023,163,FG-4260,10,Online,Mobile Payment,7,2,91000
35053,7/14/2023,153,RS-9765,89,In-store,Debit Card,4,2,75000
35054,7/14/2023,81,MH-8025,26,In-store,Credit Card,3,4,109763.4
35055,7/14/2023,75,KC-6540,93,Online,Mobile Payment,5,4,256163.4
35056,7/14/2023,39,BP-1230,47,In-store,Credit Card,5,4,43200
35057,7/14/2023,32,SW-10350,9,In-store,Mobile Payment,2,4,47200
35058,7/14/2023,88,TB-11355,43,In-store,Debit Card,6,7,179275.95
35059,7/14/2023,205,DO-3435,88,In-store,Cash,6,7,192500
35060,7/14/2023,63,CS-2355,94,In-store,Credit Card,4,6,153665.1
35061,7/14/2023,15,SM-10320,13,Online,Mobile Payment,6,5,74000
35062,7/14/2023,80,SM-10005,49,In-store,Credit Card,4,2,54881.7
35063,7/14/2023,87,CD-12280,94,In-store,Mobile Payment,4,7,204895.95
35064,7/14/2023,158,AS-10045,42,In-store,Cash,7,2,75000
35065,7/14/2023,20,JL-15130,94,In-store,Debit Card,4,3,62400
35066,7/14/2023,67,TZ-21445,40,Online,Mobile Payment,2,2,73181.7
35067,7/14/2023,28,AJ-10795,35,Online,Debit Card,3,4,75200
35068,7/14/2023,42,JH-15985,79,Online,Cash,5,2,101600
35069,7/14/2023,204,BD-11620,94,In-store,Debit Card,4,7,139993
35070,7/14/2023,112,SM-20320,16,Online,Credit Card,2,2,27600
35071,7/14/2023,11,ZC-21910,78,Online,Debit Card,4,5,84000
35072,7/14/2023,47,AB-10165,42,In-store,Debit Card,7,6,225600
35073,7/14/2023,20,CD-11920,42,In-store,Mobile Payment,7,6,124800
35074,7/14/2023,16,TH-21550,57,Online,Debit Card,5,3,59400
35075,7/14/2023,181,DK-12835,86,Online,Mobile Payment,5,1,18999
35076,7/14/2023,191,SC-20725,90,Online,Debit Card,3,5,237500
35077,7/14/2023,87,PG-18895,22,Online,Mobile Payment,2,9,263437.65
35078,7/14/2023,14,SE-20110,47,Online,Debit Card,5,5,79000
35079,7/14/2023,111,TS-21370,75,In-store,Credit Card,2,1,19800
35080,7/14/2023,181,AH-10075,2,Online,Cash,3,6,113994
35081,7/14/2023,65,AO-10810,16,Online,Mobile Payment,2,5,219554.25
35082,7/14/2023,53,NS-18505,51,In-store,Cash,4,1,51300
35083,7/14/2023,3,CD-12790,43,In-store,Cash,6,3,53400
35084,7/14/2023,115,BB-11545,75,Online,Credit Card,2,2,19600
35085,7/14/2023,185,MM-18055,10,Online,Cash,7,6,225000
35086,7/14/2023,122,MT-18070,28,Online,Mobile Payment,7,2,26982
35087,7/14/2023,92,GG-14650,77,Online,Mobile Payment,4,3,43892.55
35088,7/14/2023,216,LS-17230,56,Online,Mobile Payment,7,4,79996
35089,7/14/2023,159,BW-11065,70,Online,Credit Card,6,2,75000
35090,7/14/2023,202,DB-13615,95,Online,Credit Card,6,5,187500
35091,7/14/2023,172,LD-17005,88,In-store,Credit Card,6,5,99995
35092,7/14/2023,118,IM-15070,8,Online,Credit Card,7,7,89600
35093,7/14/2023,28,JM-15250,64,Online,Cash,3,4,75200
35094,7/14/2023,118,SC-20695,82,Online,Debit Card,4,8,102400
35095,7/14/2023,150,CS-12355,63,In-store,Debit Card,7,7,241500
35096,7/14/2023,203,MG-17890,41,In-store,Credit Card,4,3,112500
35097,7/14/2023,208,EB-14110,58,Online,Debit Card,1,5,64995
35098,7/14/2023,217,MJ-17740,53,In-store,Credit Card,5,9,179991
35099,7/14/2023,164,VM-21835,43,Online,Credit Card,6,1,18999
35100,7/14/2023,100,EB-13750,50,Online,Debit Card,1,1,32015.85
35101,7/14/2023,129,SC-20305,50,Online,Credit Card,1,5,112455
35102,7/14/2023,106,JS-15685,51,In-store,Mobile Payment,4,3,59400
35103,7/14/2023,120,MS-17365,32,In-store,Credit Card,3,9,88200
35104,7/14/2023,147,CM-1830,41,In-store,Mobile Payment,4,9,310500
35105,7/14/2023,60,BP-1230,90,In-store,Credit Card,3,6,263465.1
35106,7/14/2023,30,SB-10290,44,In-store,Cash,3,6,130800
35107,7/14/2023,152,AH-585,42,Online,Debit Card,7,7,262500
35108,7/14/2023,86,CD-2790,80,In-store,Mobile Payment,4,8,153646.8
35109,7/14/2023,10,AB-105,13,In-store,Debit Card,6,6,100800
35110,7/14/2023,201,LR-6915,72,Online,Debit Card,5,8,300000
35111,7/14/2023,51,JM-15655,50,In-store,Cash,1,5,162000
35112,7/14/2023,10,BN-11515,75,In-store,Cash,2,8,134400
35113,7/14/2023,22,DR-12940,29,In-store,Debit Card,4,4,103200
35114,7/14/2023,164,KH-16690,46,In-store,Debit Card,3,6,113994
35115,7/14/2023,155,GA-14515,62,Online,Debit Card,2,5,187500
35116,7/14/2023,198,AC-10660,13,Online,Cash,6,7,262500
35117,7/14/2023,149,MC-17605,43,Online,Mobile Payment,6,4,138000
35118,7/14/2023,196,PT-19090,58,Online,Cash,1,3,112500
35119,7/14/2023,133,JM-15865,47,Online,Credit Card,5,2,23382
35120,7/14/2023,109,GG-14650,85,In-store,Cash,2,3,38400
35121,7/14/2023,121,KD-16270,45,Online,Credit Card,4,1,11800
35122,7/14/2023,199,DK-13225,98,Online,Mobile Payment,6,8,300000
35123,7/14/2023,160,PA-19060,42,In-store,Debit Card,7,7,262500
35124,7/14/2023,57,SS-20140,86,In-store,Cash,5,2,63800
35125,7/14/2023,9,EB-13705,87,Online,Mobile Payment,4,2,25600
35126,7/14/2023,191,MM-17920,82,Online,Cash,4,5,237500
35127,7/14/2023,76,CL-12700,28,Online,Credit Card,7,7,224110.95
35128,7/14/2023,106,GA-14725,63,Online,Cash,7,8,158400
35129,7/14/2023,189,RC-19960,11,In-store,Cash,3,7,262500
35130,7/14/2023,16,DK-12985,8,Online,Credit Card,7,6,118800
35131,7/14/2023,119,JK-15640,96,In-store,Credit Card,4,2,25600
35132,7/14/2023,223,PG-18895,42,Online,Debit Card,7,8,103992
35133,7/14/2023,131,JP-5460,41,In-store,Cash,4,5,112455
35134,7/14/2023,145,JH-5985,79,In-store,Debit Card,5,3,26973
35135,7/14/2023,105,SL-10155,11,In-store,Mobile Payment,3,5,69000
35136,7/14/2023,26,AB-165,41,Online,Mobile Payment,4,5,94000
35137,7/14/2023,30,ML-7395,14,In-store,Mobile Payment,5,6,130800
35138,7/14/2023,96,HF-4995,49,Online,Credit Card,4,8,146326.8
35139,7/14/2023,72,SV-10785,74,Online,Cash,6,7,384235.95
35140,7/15/2023,20,JG-5160,36,Online,Debit Card,4,4,83200
35141,7/15/2023,54,JK-15370,26,Online,Mobile Payment,3,3,168300
35142,7/15/2023,156,AB-10600,42,In-store,Mobile Payment,7,7,262500
35143,7/15/2023,34,TT-21460,84,In-store,Cash,6,7,89600
35144,7/15/2023,19,KT-16465,75,In-store,Debit Card,2,9,232200
35145,7/15/2023,139,NS-18640,91,In-store,Credit Card,5,5,44955
35146,7/15/2023,179,CK-12325,61,Online,Mobile Payment,5,8,151992
35147,7/15/2023,35,SN-20710,57,In-store,Debit Card,5,9,97200
35148,7/15/2023,212,JE-15745,50,Online,Credit Card,1,3,38997
35149,7/15/2023,209,AB-10255,56,In-store,Debit Card,7,6,77994
35150,7/15/2023,112,BS-11665,41,Online,Credit Card,4,4,55200
35151,7/15/2023,209,PS-19045,28,In-store,Credit Card,7,1,12999
35152,7/15/2023,129,SC-20050,10,In-store,Credit Card,7,2,44982
35153,7/15/2023,155,CK-12325,10,Online,Mobile Payment,7,5,187500
35154,7/15/2023,5,JC-16105,58,Online,Cash,1,4,87200
35155,7/15/2023,96,CM-12445,57,Online,Credit Card,5,9,164617.65
35156,7/15/2023,85,LS-17230,90,In-store,Mobile Payment,3,8,234166.8
35157,7/15/2023,60,BT-11395,56,Online,Cash,7,2,87821.7
35158,7/15/2023,46,ME-18010,91,In-store,Credit Card,5,1,58200
35159,7/15/2023,42,JM-15655,21,In-store,Credit Card,2,7,355600
35160,7/15/2023,56,JG-15805,76,Online,Debit Card,1,5,235500
35161,7/15/2023,104,LH-17155,55,In-store,Mobile Payment,6,4,55200
35162,7/15/2023,198,TG-21310,50,Online,Cash,1,4,150000
35163,7/15/2023,143,JW-15955,83,In-store,Credit Card,3,9,323919
35164,7/15/2023,64,JF-15295,61,Online,Cash,5,4,102443.4
35165,7/15/2023,152,EC-14050,86,In-store,Mobile Payment,5,5,187500
35166,7/15/2023,57,TB-21280,8,Online,Mobile Payment,7,7,223300
35167,7/15/2023,81,RB-19465,30,Online,Credit Card,4,6,164645.1
35168,7/15/2023,105,MT-18070,47,In-store,Debit Card,5,8,110400
35169,7/15/2023,115,RS-9870,86,Online,Mobile Payment,5,8,78400
35170,7/15/2023,70,CM-1830,54,Online,Debit Card,4,3,65852.55
35171,7/15/2023,30,MC-7590,31,Online,Cash,7,4,87200
35172,7/15/2023,64,SG-10080,97,In-store,Mobile Payment,5,5,128054.25
35173,7/15/2023,17,TC-11475,78,Online,Mobile Payment,4,8,174400
35174,7/15/2023,199,AJ-10945,10,Online,Cash,7,7,262500
35175,7/15/2023,121,AS-10090,24,Online,Credit Card,5,8,94400
35176,7/15/2023,130,VG-21790,10,Online,Credit Card,7,5,89955
35177,7/15/2023,51,BF-11005,5,In-store,Debit Card,6,6,194400
35178,7/15/2023,34,HD-14785,35,In-store,Credit Card,3,5,64000
35179,7/15/2023,37,TB-21625,59,In-store,Debit Card,4,7,82600
35180,7/15/2023,159,TB-21175,14,Online,Debit Card,5,8,300000
35181,7/15/2023,112,AA-10315,91,Online,Cash,5,1,13800
35182,7/15/2023,138,SP-20545,75,Online,Debit Card,2,7,50337
35183,7/15/2023,161,ML-18265,47,Online,Cash,5,9,337500
35184,7/15/2023,165,TS-21430,77,Online,Cash,4,6,113994
35185,7/15/2023,38,EB-13870,77,In-store,Debit Card,4,8,94400
35186,7/15/2023,32,GM-14455,18,In-store,Debit Card,5,4,47200
35187,7/15/2023,26,LC-16885,77,In-store,Debit Card,4,3,56400
35188,7/15/2023,162,DW-13480,84,Online,Debit Card,6,4,150000
35189,7/15/2023,80,BO-11350,47,In-store,Cash,5,2,54881.7
35190,7/15/2023,32,DB-13615,23,Online,Cash,4,5,59000
35191,7/15/2023,75,HJ-14875,94,Online,Debit Card,4,8,512326.8
35192,7/15/2023,79,MG-17680,53,Online,Debit Card,5,8,439126.8
35193,7/15/2023,208,KD-16495,67,Online,Cash,4,3,38997
35194,7/15/2023,72,EB-13750,99,In-store,Mobile Payment,4,4,219563.4
35195,7/15/2023,1,MP-17965,86,Online,Credit Card,5,8,166400
35196,7/15/2023,29,CS-1860,94,In-store,Mobile Payment,4,4,75200
35197,7/15/2023,33,BS-1800,90,Online,Credit Card,3,6,82800
35198,7/15/2023,51,NP-8670,77,Online,Mobile Payment,4,7,226800
35199,7/15/2023,154,LW-7125,57,In-store,Debit Card,5,7,262500
35200,7/15/2023,104,RL-9615,99,Online,Mobile Payment,4,6,82800
35201,7/15/2023,73,BF-1080,92,Online,Cash,2,3,164672.55
35202,7/15/2023,177,JH-5985,61,In-store,Cash,5,7,132993
35203,7/15/2023,110,RH-9600,5,Online,Mobile Payment,6,2,27600
35204,7/15/2023,85,NF-8475,76,In-store,Mobile Payment,1,1,29270.85
35205,7/15/2023,22,LE-6810,56,Online,Debit Card,7,2,51600
35206,7/15/2023,118,PO-9180,35,In-store,Mobile Payment,3,5,64000
35207,7/15/2023,15,RD-9660,42,In-store,Mobile Payment,7,9,133200
35208,7/15/2023,125,CS-1845,76,Online,Mobile Payment,1,2,53982
35209,7/15/2023,77,VM-21685,9,In-store,Mobile Payment,2,4,109763.4
35210,7/15/2023,24,MS-17980,98,Online,Debit Card,6,7,152600
35211,7/15/2023,34,TS-21655,10,Online,Debit Card,7,1,12800
35212,7/15/2023,178,LW-17125,100,Online,Credit Card,4,5,94995
35213,7/15/2023,119,ND-18370,84,Online,Debit Card,6,6,76800
35214,7/15/2023,62,AS-10090,78,Online,Cash,4,3,65852.55
35215,7/15/2023,143,TS-21655,98,In-store,Credit Card,6,7,251937
35216,7/15/2023,201,BF-11215,42,In-store,Debit Card,7,1,37500
35217,7/15/2023,171,ES-14020,84,Online,Credit Card,6,4,75996
35218,7/15/2023,141,YC-21895,11,In-store,Credit Card,3,3,80973
35219,7/15/2023,210,PB-19150,21,Online,Credit Card,2,5,64995
35220,7/15/2023,130,SG-20890,76,In-store,Cash,1,9,161919
35221,7/15/2023,128,JW-15220,100,Online,Mobile Payment,4,8,107928
35222,7/15/2023,29,CA-12775,42,In-store,Cash,7,1,18800
35223,7/15/2023,55,RB-19645,72,Online,Mobile Payment,5,9,504900
35224,7/15/2023,19,BF-11170,59,Online,Debit Card,4,7,180600
35225,7/15/2023,142,SV-20365,16,In-store,Debit Card,2,2,17982
35226,7/15/2023,7,RB-19465,72,Online,Mobile Payment,5,3,44400
35227,7/15/2023,120,OT-18730,13,In-store,Debit Card,6,1,9800
35228,7/15/2023,123,EH-14125,26,In-store,Mobile Payment,3,8,71928
35229,7/15/2023,167,DL-13315,96,In-store,Debit Card,4,4,79996
35230,7/15/2023,60,CS-12250,96,Online,Debit Card,4,1,43910.85
35231,7/15/2023,38,TG-21310,2,In-store,Mobile Payment,3,4,47200
35232,7/15/2023,185,LO-17170,53,In-store,Mobile Payment,5,1,37500
35233,7/15/2023,88,JG-15805,50,Online,Cash,1,7,179275.95
35234,7/15/2023,190,MC-17845,78,In-store,Cash,4,4,150000
35235,7/15/2023,38,EP-13915,59,In-store,Cash,4,2,23600
35236,7/15/2023,103,SZ-20035,61,Online,Cash,5,2,15600
35237,7/15/2023,34,CC-12220,59,In-store,Credit Card,4,4,51200
35238,7/15/2023,95,GA-14515,66,In-store,Cash,2,5,68579.25
35239,7/15/2023,79,JE-15715,42,In-store,Credit Card,7,6,329345.1
35240,7/15/2023,120,TC-21535,43,In-store,Debit Card,6,5,49000
35241,7/15/2023,42,MW-8220,42,Online,Credit Card,7,1,50800
35242,7/15/2023,156,ND-8460,42,In-store,Debit Card,7,5,187500
35243,7/15/2023,184,AR-345,58,Online,Cash,1,4,150000
35244,7/15/2023,151,AI-855,13,In-store,Cash,6,1,34500
35245,7/15/2023,91,JS-5940,50,Online,Mobile Payment,1,9,123442.65
35246,7/15/2023,26,GW-14605,98,In-store,Mobile Payment,6,2,37600
35247,7/15/2023,99,FM-14380,48,In-store,Debit Card,7,6,219545.1
35248,7/15/2023,80,BE-11335,76,In-store,Cash,1,2,54881.7
35249,7/15/2023,61,PH-18790,56,Online,Debit Card,7,2,43901.7
35250,7/15/2023,144,BT-11530,8,In-store,Cash,7,3,40473
35251,7/15/2023,165,DP-13000,52,In-store,Mobile Payment,4,6,113994
35252,7/15/2023,125,LB-16795,40,In-store,Cash,2,4,107964
35253,7/15/2023,34,CS-12490,91,In-store,Debit Card,5,7,89600
35254,7/15/2023,108,TM-21490,13,Online,Credit Card,6,3,47400
35255,7/15/2023,176,CV-12295,89,In-store,Mobile Payment,4,9,170991
